longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.171,47.3877,2,4,4,2110,8,5.4485,325000,0
-122.397,47.6793,1.5,5,2,1210,6,5.9838,615000,0
-122.312,47.2641,2,3,4,2410,8,4.1603,334950,0
-122.204,47.6884,2,4,3,1980,9,4.4766,775000,0
-122.177,47.5564,1,4,4,2370,8,3.6696,600000,0
-122.335,47.649,1.5,3,3,1720,7,4.8611,565000,0
-122.374,47.5368,1,4,2,750,6,6.0905,292500,0
-122.285,47.7003,1,3,3,2510,8,4.6452,825000,0
-122.108,47.2935,2,3,3,2577,8,4.7656,495000,0
-122.378,47.5678,2,3,3,1540,8,2.3674,525000,0
-122.345,47.6597,1,3,1,720,7,4.25,438600,0
-122.038,47.6258,1,3,3,1810,8,5.7301,507000,0
-122.321,47.3117,1,3,3,1380,7,4.875,275900,0
-122.197,47.593,2,3,4,2570,9,5.0287,1170000,0
-122.227,47.497,1,3,4,1690,7,5.5312,275000,0
-122.346,47.6872,1,4,3,1420,7,3.6364,355000,0
-122.271,47.3069,1,4,4,2130,7,3.0417,233000,0
-122.293,47.5781,1.5,4,3,3000,7,8.289,666000,0
-122.16,47.4785,1,4,4,2150,7,6.8226,317500,0
-122.322,47.3594,1,4,4,2280,8,7.3719,420000,0
-122.312,47.4927,2,5,4,1560,6,3.7315,290000,0
-122.144,47.5091,1,5,3,1880,6,4.2159,320000,0
-122.017,47.591,2,3,3,2320,8,6.5501,650000,0
-122.231,47.7317,1,4,3,1010,7,3.8187,325000,0
-122.357,47.5109,1,3,3,1120,6,4.2566,165000,0
-122.175,47.5966,1,3,3,1560,8,3.599,500000,0
-122.235,47.729,1,3,4,1860,7,5.7121,443000,0
-122.194,47.4417,1,4,3,1150,7,5.0875,213400,0
-122.118,47.6344,1,3,4,1920,7,4.1484,480000,0
-122.396,47.3115,1,3,4,2490,8,6.6324,275000,0
-122.296,47.544,2,3,3,1460,7,7.2845,299880,0
-122.298,47.596,2,3,3,1820,8,5.4286,499950,0
-122.211,47.5473,1,3,5,4290,9,5.9582,1705000,0
-122.044,47.5246,1,5,4,2230,7,6.8645,550000,0
-122.189,47.3352,2,3,4,2070,8,6.7919,300000,0
-122.288,47.615,1,3,3,2480,8,7.6709,920000,0
-122.271,47.6934,2,3,4,4110,12,4.4728,2300000,1
-122.316,47.6793,1.5,5,4,2290,7,3.9929,620000,0
-122.023,47.2063,1,5,3,1220,6,5.5501,253500,0
-122.285,47.58,1.5,4,4,2620,9,5.5702,978000,0
-122.126,47.4445,2,3,4,3190,8,3.4133,387500,0
-122.314,47.7441,1,3,3,850,6,4.5962,325000,0
-122.387,47.5892,3,3,3,1740,8,6.1092,568000,0
-122.338,47.7173,2,3,4,2140,8,5.9449,525000,0
-122.18,47.5295,2,3,3,2070,8,4.1366,560000,0
-122.024,47.6964,2,3,3,1680,7,6.1181,394000,0
-122.36,47.6753,1,4,2,1000,7,6.9261,484950,0
-122.27,47.6665,1,3,3,3340,10,5.343,1295000,0
-122.155,47.4914,2,3,3,1260,8,7.0907,315000,0
-122.048,47.7642,1,3,4,2430,9,6.799,590000,0
-122.359,47.511,1,3,1,560,5,7.8195,106000,0
-122.148,47.5275,2,3,3,3380,10,5.3428,751000,0
-122.323,47.6741,1,5,2,1100,7,4.725,474000,0
-122.224,47.3025,1,5,2,1700,5,6.091,189000,0
-122.042,47.6868,2,3,3,1600,7,7.7313,440500,0
-122.202,47.6529,2,4,3,2605,9,6.3749,1017000,0
-122.014,47.7101,1,3,2,1850,8,5.6825,589000,0
-122.219,47.2642,2,3,3,1830,8,5.3737,273000,0
-122.326,47.3881,1,4,3,3050,8,5.8195,950000,1
-122.112,47.6104,2,3,2,1240,8,4.0345,277700,0
-122.269,47.3336,2,3,3,2100,7,4.4148,299900,0
-122.172,47.5093,1,4,3,1250,7,3.7479,235000,0
-122.35,47.7145,2,3,2,1230,7,5.7117,464000,0
-122.365,47.314,1,4,3,1690,7,5.6765,281000,0
-122.317,47.7638,1.5,4,3,1520,7,5.8541,320000,0
-122.205,47.3846,2,3,4,1890,7,7.0173,282000,0
-122.149,47.5639,1,4,4,1990,8,7.5699,745000,0
-122.367,47.2977,1,4,3,1480,7,7.0151,245000,0
-122.367,47.2977,1,4,3,1480,7,5.3674,250000,0
-122.142,47.674,2,3,3,2120,8,6.1572,470000,0
-122.322,47.5421,2,3,3,1480,7,5.7395,216650,0
-122.131,47.7012,1,4,3,1250,7,7.8453,440000,0
-122.018,47.5782,2,4,4,2010,8,4.0229,590000,0
-122.157,47.6368,1,3,5,3150,10,6.8939,935000,0
-122.15,47.5943,2,3,3,3010,10,6.2984,848000,0
-122.008,47.5492,2,3,5,3920,9,3.4679,827500,0
-122.332,47.6506,2,4,6,2880,8,6.0494,1125000,0
-122.202,47.5304,1,3,2,2550,10,5.2655,630000,0
-122.24,47.7296,1.5,4,5,1120,7,5.8252,340000,0
-122.243,47.7086,1,3,4,3140,8,6.1624,570000,0
-122.083,47.5968,2,4,4,4130,10,6.979,2750000,1
-122.329,47.3424,1,4,4,2990,9,2.8061,514500,0
-122.385,47.5397,1,3,2,1120,7,7.3982,360000,0
-122.335,47.4789,1,3,4,1570,7,6.2473,228900,0
-122.017,47.6954,2,3,3,2210,8,6.8039,660000,0
-122.038,47.5965,2,3,4,2390,9,7.3731,647000,0
-122.223,47.7687,1,3,3,1520,8,5.5105,366000,0
-122.35,47.5208,1,4,5,1830,7,5.888,354000,0
-122.383,47.5421,2,3,4,2640,8,5.041,850000,0
-122.001,47.5783,2,4,3,1740,8,4.355,496700,0
-122.195,47.4654,1,4,3,1550,8,4.2289,300000,0
-122.176,47.6701,1,4,3,1040,7,2.8352,390000,0
-122.153,47.5948,2,4,3,1640,8,4.7245,350000,0
-122.153,47.5948,2,4,3,1640,8,3.5848,561000,0
-122.138,47.5727,1,3,3,1260,7,4.2165,475000,0
-122.376,47.5459,2,3,3,1170,7,3.4899,275000,0
-122.031,47.3621,1,4,3,1590,7,4.625,290000,0
-122.058,47.352,1,3,3,1750,7,4.0385,199000,0
-122.099,47.3672,2,3,4,1770,7,3.5859,279900,0
-122.273,47.6618,2,3,4,3530,8,3.2353,1655000,0
-122.331,47.7295,1,3,3,2160,7,4.6591,405000,0
-122.051,47.6307,1,3,4,2360,9,3.0625,615000,0
-122.394,47.3104,1,3,3,1980,8,4.3409,268000,0
-122.297,47.7065,1.5,3,4,1620,8,10.1154,451000,0
-122.024,47.7187,1,3,2,2700,9,6.4858,850000,0
-122.236,47.5428,2,5,5,3270,9,4.8125,1180000,0
-122.347,47.5256,1,3,2,870,6,4.0121,245000,0
-122.359,47.6692,1,3,2,840,6,2.7614,450000,0
-122.356,47.711,2,3,3,1340,8,2.7865,370350,0
-122.346,47.6498,3,3,3,1540,8,5.3886,543000,0
-122.36,47.5073,1,5,2,1650,6,6.3047,265000,0
-121.868,47.5322,2,3,3,2630,8,4.4453,497000,0
-122.257,47.7731,1,3,4,1880,7,6.7418,419000,0
-122.001,47.579,2,3,4,1980,8,5.1384,545800,0
-121.966,47.6385,1,3,3,1500,7,5.163,403000,0
-122.304,47.4853,1.5,3,3,1230,6,4.6649,195000,0
-122.358,47.6434,2,5,4,2520,8,3.8365,1125000,0
-122.196,47.2925,1,5,5,1970,7,6.7395,255000,0
-122.306,47.7131,1,5,2,1520,7,3.1912,500000,0
-122.397,47.6382,1,4,4,2600,8,5.5514,855000,0
-122.363,47.4678,1.5,3,4,2290,7,4.2875,390000,0
-122.301,47.3912,1,4,3,1979,7,3.628,339000,0
-122.329,47.6828,2,3,4,2170,9,4.7515,1325000,0
-122.179,47.521,1,4,4,1820,8,7.248,429900,0
-122.194,47.7392,1,4,3,1200,7,11.5199,370900,0
-122.266,47.5377,1,4,3,1210,7,4.625,457500,0
-122.308,47.5949,2,3,4,1970,7,5.3259,499000,0
-122.3,47.2791,1,5,2,1040,7,1.6705,225000,0
-122.318,47.6392,1,3,3,1920,7,5.8623,615000,0
-122.325,47.6774,3,3,2,1020,7,7.7854,455000,0
-122.306,47.7105,1,4,3,1660,7,6,458000,0
-122.172,47.6028,1,4,3,1670,7,9.5268,580000,0
-122.058,47.5915,2,3,5,3810,10,4.7821,966000,0
-122.303,47.5059,1,3,4,2020,7,4.1862,240000,0
-122.391,47.5375,1,4,1,420,4,4.0238,229050,0
-122.296,47.7227,3,3,3,1390,7,5.883,328500,0
-122.266,47.4738,1,4,3,2010,7,6.0102,319000,0
-122.269,47.6815,1.5,3,4,1820,7,6.6188,650000,0
-122.375,47.7753,2,3,3,1630,8,4.7773,398500,0
-122.308,47.4916,1,2,1,800,6,5.4011,250000,0
-122.229,47.5434,1,4,3,2270,9,4.8482,815000,0
-122.207,47.6811,2,4,3,2290,9,4.6369,1065000,0
-121.948,47.6367,2,3,3,2750,7,5.0926,510000,0
-122.278,47.545,1,2,2,590,5,4.537,156000,0
-122.208,47.258,2,3,4,2570,8,4.6528,254500,0
-122.371,47.759,1,3,3,2050,9,5.0476,760000,0
-122.172,47.3658,2,3,3,1610,7,4.2287,210000,0
-122.322,47.384,2,3,3,2140,7,4.9044,349950,0
-122.403,47.6462,2.5,4,3,1730,7,5.1824,676000,0
-122.309,47.555,2,3,4,2440,8,8.7397,475000,0
-122.276,47.6713,1.5,4,4,3220,9,5.7704,880000,0
-122.011,47.6009,2,3,4,4330,11,8.8281,1209000,0
-122.256,47.5168,1,4,3,1780,7,9.8177,420000,0
-122.196,47.5822,1,4,3,1230,7,9.8346,607000,0
-122.169,47.7603,2,3,4,2160,8,15.0001,475000,0
-122.391,47.5628,1,5,2,1400,7,10.5424,395000,0
-122.195,47.5933,1,4,4,1900,7,7.1673,650000,0
-122.03,47.48,1,4,5,2910,8,5.0699,625000,0
-122.1,47.7183,2,3,3,2960,10,5.2589,849000,0
-122.281,47.7102,1,3,3,2010,8,3.8038,429950,0
-122.007,47.5489,2,3,3,3760,9,1.8015,825000,0
-122.363,47.6781,1,4,2,1020,7,2.1944,505000,0
-122.025,47.6968,2,3,2,1290,7,2.2708,265000,0
-122.204,47.5168,1,4,3,890,6,1.9074,283000,0
-122.065,47.6175,1,5,3,1620,7,1.4617,560000,0
-122.042,47.6373,2,3,4,3360,10,1.808,765000,0
-122.186,47.5576,1,4,5,2930,9,1.7675,610000,0
-122.184,47.6681,1,3,3,2940,9,1.6111,589000,0
-122.262,47.4716,1.5,3,3,1080,6,1.2813,192500,0
-122.214,47.6205,1,3,3,4560,11,2.0952,3200000,0
-122.296,47.6861,1,3,3,1010,7,1.7208,550000,0
-122.373,47.6871,1.5,4,2,1790,8,2.925,460000,0
-122.363,47.314,1,4,4,2060,7,4.525,264500,0
-122.376,47.5194,1,3,3,1150,6,2.7589,339000,0
-122.386,47.6416,3,3,4,4030,9,6.394,950000,0
-122.21,47.574,1,3,3,2020,8,4.25,677500,0
-122.006,47.6123,2,3,4,2740,9,5.7157,690000,0
-122.189,47.4098,1,3,4,1930,7,5.742,312000,0
-122.217,47.5361,1,4,5,2500,9,7.0879,840000,0
-122.005,47.35,2,3,3,2080,8,5.2001,357500,0
-122.397,47.6962,1,4,3,1460,7,5.3559,675000,0
-122.34,47.3052,2,4,3,3290,10,6.128,515000,0
-121.999,47.5521,2,3,4,1540,8,5.5599,491234,0
-122.051,47.3893,1,3,3,1310,7,6.0609,290000,0
-122.145,47.6743,1,3,4,2120,8,3.8158,490000,0
-122.172,47.5876,1,5,4,2920,8,3.3438,810000,0
-122.345,47.4752,1,3,3,1150,7,3.0909,252000,0
-122.283,47.2932,2,3,3,2380,8,4.7404,299999,0
-122.324,47.5515,2,3,3,2220,7,4.506,400000,0
-122.378,47.5207,1.5,5,5,3020,7,4.4261,530000,0
-122.325,47.3811,1,3,3,2460,7,4.375,357000,1
-122.352,47.6867,1,4,3,1820,7,6.6539,365000,0
-122.394,47.5634,2,3,4,2620,9,3.1902,804000,0
-122.368,47.6419,1,3,3,1750,8,4.0194,808250,0
-122.171,47.401,2,3,4,2020,7,3.369,360000,0
-122.15,47.3705,1,3,3,1240,6,1.9439,240000,0
-122.172,47.7732,1,3,2,1380,7,3.3125,335000,0
-122.351,47.4544,1,3,3,1920,7,2.1375,380000,0
-121.93,47.7624,1,4,3,1680,7,4.4545,350000,0
-122.221,47.4848,1,3,3,1400,7,5.1345,194000,0
-122.202,47.7636,1,3,3,1240,6,5.1507,310000,0
-121.921,47.6931,1,3,3,1410,7,5.0091,315000,0
-122.39,47.3187,1,3,3,1440,8,3.6289,258950,0
-122.301,47.6192,2,3,2,1230,8,5.422,479000,0
-122.169,47.6811,1,4,5,1550,7,5.8362,510000,0
-122.093,47.74,1,4,3,1760,8,3.9855,400000,0
-122.036,47.554,2,3,4,5000,11,2.2981,1450000,0
-122.299,47.6044,1.5,4,5,2140,7,3.4327,680000,0
-122.312,47.6263,2.5,4,6,3510,10,3.0263,1750000,0
-122.185,47.373,1,4,3,2010,8,3.5139,335000,0
-122.137,47.4462,1,5,5,3390,8,2.9083,460000,0
-122.177,47.5443,1,3,4,2160,8,3.0625,440000,0
-122.015,47.703,1,3,2,1300,8,3,412250,0
-122.215,47.3342,2,4,3,1280,6,5.2077,185000,0
-122.325,47.3106,1,4,3,1840,7,5.635,286500,0
-122.031,47.367,2,3,4,3200,7,5.8053,422000,0
-122.089,47.3507,2,3,3,2800,9,5.0866,408000,0
-122.321,47.3985,1,4,2,1390,7,7.1572,306500,0
-122.04,47.3451,2,3,4,2600,8,5.8914,359900,0
-122.007,47.6319,2,3,3,1960,8,4.1548,560000,0
-122.059,47.6625,1,3,3,1250,6,5.4372,259875,0
-122.059,47.6625,1,3,3,1250,6,5.5446,385000,0
-122.339,47.5181,1,3,1,550,4,5.9357,188000,0
-122.29,47.632,1.5,3,4,2500,8,5.1061,1142000,0
-121.781,47.4987,1,4,3,1250,6,6,255000,0
-122.201,47.5866,2,3,4,3020,9,6.6453,1185000,0
-122.368,47.6766,1,5,4,1640,7,5.8426,635200,0
-122.285,47.445,2,3,3,1870,7,5.7705,355000,0
-122.279,47.6688,3.5,3,3,1760,8,6.0553,544000,0
-122.297,47.5909,2,3,3,1320,7,7.1221,402000,0
-122.397,47.6606,1.5,3,4,1430,7,7.6144,575000,0
-122.09,47.3819,1,4,3,1580,7,6.6137,216000,0
-122.132,47.528,2,3,4,4170,11,5.8283,1200000,0
-122.388,47.768,2,3,4,3090,9,6.6312,850000,0
-122.376,47.5445,2,3,3,1020,7,5.5767,238000,0
-122.302,47.636,1.5,3,4,2180,8,6.9324,625000,0
-122.291,47.6645,2,4,5,3350,8,5.0102,1110000,0
-122.383,47.5419,2,3,3,2510,9,6.1142,820000,0
-122.3,47.5401,1,3,3,1880,8,5.7837,355000,0
-122.297,47.726,1,3,4,1810,8,5.875,495000,0
-122.126,47.5455,2,4,5,4170,11,8.4952,1300000,0
-122.306,47.5801,2,3,3,2230,7,5.32,398750,0
-122.101,47.7066,2,3,4,3650,9,8.7015,835000,0
-122.171,47.636,1,4,6,2830,8,6,705000,0
-122.296,47.6024,2,4,4,2120,8,6.6264,625000,0
-122.022,47.6339,2,3,4,2090,8,7.3463,550000,0
-122.376,47.5659,1,4,3,2600,7,5.0261,540000,0
-122.347,47.689,1,4,2,830,7,4.8,519000,0
-122.034,47.363,2,3,4,1975,7,6.4288,311000,0
-122.376,47.3092,1,2,4,1900,7,4.1379,305000,0
-122.181,47.4242,1.5,3,4,2640,8,3.6217,395000,0
-122.306,47.3747,1,3,4,1610,6,3.6442,275000,0
-122.005,47.5478,2,3,3,1770,8,3.2465,450000,0
-122.332,47.7307,1,3,2,1070,7,4.5395,324000,0
-122.41,47.6453,2,5,5,4590,11,6.983,2795000,0
-122.348,47.6522,1.5,4,4,1540,7,4.6681,565000,0
-122.336,47.7456,2,4,4,1590,7,5.844,373000,0
-122.371,47.6402,1.5,4,2,1170,8,4.055,613000,0
-122.143,47.7584,1,4,4,2880,8,5.123,614000,0
-122.172,47.5569,1,4,4,2510,8,4.5833,595000,0
-122.033,47.634,1,3,2,1280,7,5.4216,440000,0
-122.349,47.438,1,3,3,1570,8,8.5407,425000,0
-122.318,47.6929,1,3,2,740,6,3.8792,407000,0
-122.136,47.5897,1,4,3,1740,7,3.3155,472000,0
-122.375,47.6381,3,3,3,1180,8,5.6093,472000,0
-122.37,47.7606,1,4,5,2960,9,3.6815,1250000,0
-122.378,47.5354,1,4,3,1880,7,6.0162,412000,0
-122.369,47.6805,1,3,3,1150,8,4.7466,717000,0
-122.123,47.6131,1,4,3,1320,7,3.2933,425000,0
-122.347,47.4791,1,5,4,1640,6,4.225,299999,0
-122.054,47.3539,1,4,3,1470,7,4.625,254000,0
-122.272,47.2883,1,4,3,900,6,3.175,178500,0
-122.363,47.6387,1,5,3,1510,8,4.53,800000,0
-122.319,47.696,1,4,3,1440,6,5.7018,420000,0
-122.249,47.7486,1,3,2,1380,7,4.88,319900,0
-122.286,47.7298,1,3,2,1150,7,8.6123,350000,0
-122.069,47.5739,1,5,6,3610,9,3.8512,968000,0
-122.39,47.6705,3,3,3,1250,7,4.6458,491000,0
-122.032,47.5635,2,3,3,3510,9,5.8527,948000,0
-122.399,47.6928,2,3,3,2260,8,5.6846,900000,0
-122.119,47.3516,1,4,3,2840,7,5.2542,270000,0
-122.369,47.2927,1,3,3,1430,7,5.7089,198000,0
-122.359,47.4594,1,3,2,1420,7,4.535,250000,0
-121.994,47.5526,2,3,4,2120,8,5.6094,615000,0
-122.021,47.5723,2,3,3,2080,8,5.777,550000,0
-122.283,47.4606,2,3,2,1370,7,6.1737,190000,0
-122.126,47.561,1,3,4,1900,8,7.5057,629000,0
-122.263,47.7647,1,5,3,1660,7,3.8426,434000,0
-122.381,47.5301,1,4,3,1310,7,4.9803,415885,0
-122.327,47.6557,1,3,3,1840,7,3.9628,550000,0
-122.251,47.5078,1,3,1,1040,7,4.0156,272000,0
-122.101,47.7377,2,3,3,2610,10,3.1497,665000,0
-122.172,47.5421,1,5,3,1990,7,3.7885,510000,0
-122.366,47.4695,1,4,3,3080,8,4.1591,530000,0
-122.101,47.7452,1,3,3,1200,7,4.4583,355000,0
-122.327,47.4258,1,3,4,1250,7,5.1155,255000,0
-122.125,47.6481,2,3,4,2640,10,5.6677,790000,0
-122.201,47.5945,2,5,5,1790,8,5.3416,695000,0
-122.335,47.4351,1,2,2,1140,7,4.0865,255000,0
-122.171,47.7477,1.5,3,3,1790,7,3.9156,410000,0
-122.39,47.6952,1,4,4,1910,7,3.8864,650000,0
-122.334,47.6529,1.5,4,4,1530,7,4.6326,675000,0
-122.299,47.6018,2,3,2,1050,8,4.5083,332888,0
-122.188,47.3915,1,4,3,1730,7,3.4306,300000,0
-122.141,47.5704,1,4,4,1100,7,4.5,320000,0
-122.134,47.4922,1,4,5,2100,7,5.1775,342500,0
-122.112,47.7432,2,3,4,2800,9,4.4821,752875,0
-122.21,47.5665,2,3,5,5000,10,5.4746,1730000,0
-122.372,47.5732,1,3,1,880,6,3.4167,255000,0
-122.323,47.7651,2,3,3,1470,7,4.9777,244000,0
-122.189,47.6898,2,3,5,3950,10,4.0455,1420000,0
-122.306,47.4892,1,3,3,980,7,3.875,218000,0
-122.307,47.7522,1.5,3,4,2180,7,5.2548,359000,0
-122.149,47.522,2,3,4,3040,11,5.103,840000,0
-122.065,47.715,2,3,5,4130,9,4.0039,900000,0
-122.11,47.3468,1.5,4,4,1850,7,2.8169,205000,0
-122.165,47.3904,2,2,3,1600,7,3.139,205000,0
-122.299,47.5571,2,3,2,2070,7,3.0252,500000,0
-122.14,47.4905,2,3,4,3180,7,4.7083,510000,0
-122.012,47.7506,2,4,6,6900,9,3.369,1135000,0
-122.344,47.6313,2,3,4,2640,7,4.2422,1545000,0
-122.074,47.4446,1,3,3,1920,6,3.9559,210000,0
-122.098,47.7112,1,3,3,2030,8,2.735,597500,0
-122.228,47.2592,1.5,3,2,1140,6,3.1205,400000,0
-122.318,47.7576,1,5,3,1660,7,2.95,412000,0
-122.357,47.7274,3,3,2,1390,7,3.0147,299950,0
-122.326,47.6628,1.5,3,4,2490,8,3.59,1081000,0
-122.212,47.3979,2,3,4,2550,9,2.9,422500,0
-122.168,47.6876,1,4,3,1270,6,7.1425,410000,0
-122.292,47.5933,2,3,4,2980,10,6.6704,1400000,0
-122.385,47.3191,1,4,3,1470,8,4.5033,245000,0
-122.205,47.7533,1.5,4,4,3550,10,8.5621,720000,0
-122.279,47.5609,1,2,2,780,6,5.1315,315000,0
-122.329,47.3081,2,3,2,1390,7,2.8649,191950,0
-122.193,47.5108,2,3,4,2440,8,5.0731,455000,0
-122.388,47.5755,1.5,3,3,1260,8,6.2427,523000,0
-122.21,47.311,2,4,3,1640,7,9.0683,250000,0
-122.199,47.4881,1.5,3,3,1670,7,6.0394,294000,0
-122.275,47.6955,1,3,3,2380,8,10.2252,490000,0
-122.37,47.553,1,3,4,1030,7,1.7083,310000,0
-121.999,47.2048,1,5,3,1560,7,2.1987,265000,0
-122.116,47.6933,1,4,4,1640,7,1.1912,402000,0
-122.002,47.2458,1,3,2,2200,8,4.1316,705000,0
-122.002,47.353,2,3,4,3190,10,3.0375,589450,0
-122.269,47.4482,1,3,3,1200,7,3.9722,219950,0
-122.271,47.6741,2,4,3,2250,8,3.6563,750000,0
-122.401,47.6531,1,4,2,1960,7,2.9125,478000,0
-122.29,47.4548,1,3,3,1250,7,5.75,170000,0
-122.116,47.3099,1,4,4,2640,9,4.1016,489950,0
-122.404,47.6792,1.5,4,2,2460,9,3.5667,1370000,0
-122.025,47.3798,2,3,3,1700,7,5.5456,319950,0
-122.316,47.5292,1,3,2,840,5,3.9375,208417,0
-122.38,47.6767,1,3,4,1900,6,3.087,410000,0
-122.276,47.7081,1,3,4,2160,7,4.5795,590000,0
-122.174,47.553,1,5,3,1610,8,3.1193,648000,0
-122.221,47.2624,2,3,3,1720,8,4.8182,255000,0
-122.168,47.7751,2,3,4,2190,8,4.962,465000,0
-122.181,47.56,1,5,4,3020,8,3.01,622000,0
-122.224,47.3745,1,3,3,1980,7,2.65,306000,0
-122.393,47.657,2,4,3,1880,7,4.1364,617000,0
-122.307,47.7137,1,4,3,1610,7,1.7609,438750,0
-122.353,47.6314,2,3,4,3260,9,3.0057,1280000,0
-122.385,47.7764,2,3,5,3970,9,1.8269,995000,0
-122.372,47.7282,2,5,4,4570,12,2.6023,1580000,0
-122.388,47.6806,1.5,3,5,2620,7,3.653,635000,0
-122.166,47.39,1,4,3,1180,7,2.8155,215000,0
-122.324,47.6776,3,3,3,1365,7,2.2917,530000,0
-122.354,47.5245,1,4,2,720,6,2.6319,295000,0
-122.289,47.3593,1,3,3,1350,7,2.5373,245000,0
-122.146,47.4379,1,4,6,3060,8,2.4273,400000,0
-122.01,47.1928,2,4,3,1850,8,4.2917,303000,0
-121.902,47.5695,1.5,4,3,1320,7,2.6701,330000,0
-122.262,47.7439,2,3,3,1990,9,1.7375,700000,0
-122.197,47.4865,1,3,1,610,5,5.2903,126000,0
-122.153,47.6488,1.5,3,4,2500,7,3.3802,850000,0
-122.185,47.7243,1,4,3,1440,7,3.0917,405000,0
-122.335,47.6883,2,3,6,2750,8,4.2723,869900,0
-122.377,47.5412,1,3,3,1790,8,6,485000,0
-122.302,47.6181,2,3,2,1050,8,5.1721,400000,0
-122.047,47.386,2,3,3,1780,7,6.4789,299950,0
-122.225,47.733,2,3,4,2200,8,8.4882,585000,0
-122.321,47.6929,2,3,4,1720,7,4.2143,495000,0
-121.991,47.5457,2,3,5,5840,12,5.07,2200000,0
-122.059,47.6273,2,3,3,1520,7,4.1685,447000,0
-122.183,47.312,1,4,3,1320,7,6.1642,206000,0
-122.383,47.5627,1,3,3,1070,7,5.1857,500000,0
-122.191,47.3585,2,3,4,1990,8,3.1583,302500,0
-122.101,47.6406,2,3,4,4980,9,4.3962,1250000,0
-122.368,47.6966,1,3,2,890,6,6.5322,391000,0
-122.046,47.3784,2,3,3,1440,7,7.7499,250000,0
-122.149,47.4891,2,3,4,2440,7,6.0302,435000,0
-122.223,47.4874,1,3,4,1800,7,4.7941,160000,0
-122.322,47.7508,1,3,5,2260,7,5.4896,451000,0
-122.325,47.4882,1,5,2,810,6,4.9,206000,0
-122.402,47.5785,2,4,4,2240,7,2.6065,590000,0
-122.03,47.621,2,4,3,4560,9,5.3451,695000,0
-122.202,47.394,1,5,3,1550,7,3.3941,350000,0
-122.394,47.6423,2,3,5,3180,10,5.419,1236300,0
-122.087,47.7476,1,4,6,2950,7,6.0804,395000,0
-122.239,47.5049,2,3,5,2190,7,4.485,419000,0
-122.017,47.709,1,3,2,1570,8,2.5083,592350,0
-122.067,47.5366,2,3,5,3420,9,4.05,855000,0
-122.197,47.6893,2,3,4,2420,9,3.6455,771000,0
-122.016,47.2377,1,4,3,1570,7,3.141,325000,0
-122.304,47.6341,2,5,5,3680,9,4.3897,1850000,0
-122.391,47.5693,1,4,4,1910,7,4.0519,545000,0
-122.386,47.5696,1,4,3,1780,7,2.655,615000,0
-122.286,47.6981,1,4,2,2160,6,2.108,625500,0
-122.271,47.3182,1,3,3,1460,7,2.3611,232000,0
-122.189,47.4499,1,4,3,1370,6,4.2259,168000,0
-122.189,47.4499,1,4,3,1370,6,2.1366,238000,0
-122.221,47.2625,2,3,3,1500,8,2.7188,260000,0
-122.033,47.5294,1,3,3,1210,7,6.0097,460000,0
-122.288,47.748,1,3,3,2850,8,5.8718,900000,0
-122.318,47.7562,1,3,3,1090,6,3.816,289950,0
-122.037,47.3482,1,4,3,1450,7,3.5288,265000,0
-122.096,47.7415,1,5,4,1820,8,0.8691,465000,0
-122.211,47.7126,1,3,3,1320,7,2.0807,370000,0
-122.348,47.4864,1,4,2,1670,7,6.3914,240000,0
-122.181,47.5072,1,5,4,1440,5,5.4498,232000,0
-122.375,47.5256,1,3,3,980,7,5.5205,237502,0
-122.397,47.6427,2,3,4,4340,10,3.7904,1280000,0
-122.168,47.588,1,4,4,2860,8,3.1875,957000,0
-122.08,47.3684,1,5,3,1140,6,2.2292,218000,0
-122.11,47.3632,1,3,3,1120,7,3.5265,205000,0
-122.374,47.5481,2,3,3,1460,8,6,350000,0
-122.315,47.3527,2,3,4,2050,7,3.5607,256000,0
-122.291,47.7289,1,3,3,1250,7,4.4085,275000,0
-122.216,47.3893,2,3,4,2520,9,2.9484,372000,0
-122.054,47.5314,1.5,4,3,2580,9,4.0862,688888,0
-121.961,47.6337,2,2,2,1200,7,4.0282,170000,0
-122.137,47.6071,1,3,5,2140,7,2.7083,530000,0
-121.995,47.5429,2,3,4,3440,11,4.4958,905000,0
-122.28,47.5303,1,5,4,1800,7,4.4769,365000,0
-122.188,47.4061,1,4,4,1790,7,3.1691,312000,0
-122.371,47.5242,1,3,2,1250,7,2.7656,400000,0
-122.346,47.7024,1,4,2,800,6,3.3889,278750,0
-122.127,47.5718,1,4,3,1410,8,3.4706,510000,0
-122.395,47.6904,3,3,2,1330,8,2.9866,527700,0
-122.351,47.6419,1.5,4,4,2890,9,2.8194,740000,0
-122.136,47.4836,2,3,4,2550,9,4.6771,512000,0
-122.185,47.3747,2,3,5,2880,8,3.0321,362000,0
-122.33,47.4842,1,4,3,660,5,4.0679,225000,0
-122.018,47.5672,2,3,3,1470,7,1.0179,491500,0
-122.351,47.7453,1,3,4,1700,8,4.515,429950,0
-122.155,47.5765,1,4,3,1040,7,3.3021,375000,0
-122.352,47.5331,1,4,2,880,6,4.3553,199400,0
-122.147,47.3831,2,3,4,2490,9,4.5129,364900,0
-122.374,47.5255,1,3,3,1210,7,1.8238,324950,0
-122.308,47.5858,1,4,5,2080,6,2.1287,467000,0
-122.288,47.7134,1,4,3,1380,7,4.7019,380000,0
